compound_id,inchikey,molecule_chembl_ids,canonical_smiles,murcko_scaffold,pIC50,n_measurements,pIC50_iqr,document_year_min,document_year_max
TRAIN_00340,BLWNAMGVEGTJBM-RWSKJCERSA-N,CHEMBL2407491,CC(C)(C)Cc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCn3cc(ccc3=O)C(=O)N1)CC1(CCC1)O2,O=C1NC(CCNC2CC3(CCC3)Oc3ncccc32)Cc2cccc(c2)CCCCn2cc1ccc2=O,8.15,2,0.14,2013,2013
TRAIN_00341,BLYFFBGBWQNOHK-NDEPHWFRSA-N,CHEMBL3695752,CN1C(=O)C[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2=CCOC(C)(C)C2)nc1F,O=C1CC2(N=CN1)c1cc(-c3cccnc3)ccc1Oc1cnc(C3=CCOCC3)cc12,9.15,1,0.0,2015,2015
TRAIN_00342,BMAIEHAATLKYFE-SFHVURJKSA-N,CHEMBL3640249,CCSc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,O=C(Nc1cccc(C2CCSC=N2)c1)c1cnccn1,7.16,1,0.0,2013,2013
TRAIN_00343,BMASJJOJXPLURJ-UHFFFAOYSA-N,CHEMBL2349616,COc1ccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)cc1,O=C1NC=NC12CCOc1ccc(-c3ccccc3)cc12,5.14,1,0.0,2013,2013
TRAIN_00344,BMBGUFRRNRYFDC-WBAQKLHDSA-N,CHEMBL208060,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(S)n2)c1,O=C(CCNC(=O)c1nn[nH]n1)NCC(=O)NCC(=O)NC(CC(=O)Nc1cccc(-c2ncon2)c1)Cc1ccccc1,8.19,1,0.0,2006,2006
TRAIN_00345,BMNNJCHHHVKNJT-UHFFFAOYSA-N,CHEMBL2011988,CN1C(=N)NC(c2cccc(-c3cccc(Cl)c3)c2)(C2CC2)C1=O,N=C1NC(=O)C(c2cccc(-c3ccccc3)c2)(C2CC2)N1,5.72,1,0.0,2012,2012
TRAIN_00346,BMPSPTZUQDKEEP-LJQANCHMSA-N,CHEMBL4107875,COCC#Cc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(Cl)c1,O=C(Nc1cccc(C2CCOC=N2)n1)c1ccccn1,7.08,1,0.0,2015,2015
TRAIN_00347,BMPYEAVRKUHLDI-MKICQXMISA-N,CHEMBL3677221,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccccc1C(F)(F)F,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,6.07,1,0.0,2015,2015
TRAIN_00348,BMQGFQMPZPIYKV-HJLWYHJMSA-N,CHEMBL3695753,CN1C(=O)C[C@]2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(C2CCOC(C)(C)C2)nc1F,O=C1CC2(N=CN1)c1cc(-c3cccnc3)ccc1Oc1cnc(C3CCOCC3)cc12,8.7,1,0.0,2015,2015
TRAIN_00349,BMSLJUWQDAAICW-FKIZINRSSA-N,CHEMBL3640277,CCc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cc(F)ccc3F)C2)nc(OC)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,7.51,1,0.0,2013,2013
TRAIN_00350,BMTRMIWZJLGIAV-SSEMJGATSA-N,CHEMBL3925076,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C(=O)O)cc1C21N=C(N)N(Cc2ccccc2)C1=O,O=C1N(Cc2ccccc2)C=NC12c1ccccc1CC21CCCCC1,6.25,1,0.0,2015,2015
TRAIN_00351,BMXDWIFTTOJSAB-FKMNGMTRSA-N,CHEMBL2437446,CCCOc1cccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1.O=C(O)C(F)(F)F,O=C1CC(C2CC2c2cccc(-c3ccccc3)c2)N=CN1,5.08,1,0.0,2013,2013
TRAIN_00352,BMZHJFBVHCBBQH-SOVYMCNHSA-N,CHEMBL3966983,CO[C@H]1CC[C@]2(CC1)Cc1ccc(N3CCCC3=O)cc1C21N=C(N)N(C)C1=O,O=C1CCCN1c1ccc2c(c1)C1(N=CNC1=O)C1(CCCCC1)C2,6.96,1,0.0,2014,2014
TRAIN_00353,BNFDVVZQUBGLIW-YLGVKUCZSA-N,CHEMBL136868,CCC[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,c1ccccc1,6.08,1,0.0,2003,2003
TRAIN_00354,BNFJJDOJXXRZDV-NAOLWSJMSA-N,CHEMBL2425606,COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cc(CC(C)(C)C)on3)[C@H]2O)cc(F)c1N)C(F)(F)F,c1ccc(CC2C[SH+]CC(NCc3ccon3)C2)cc1,6.92,2,0.8,2013,2013
TRAIN_00355,BNGOFKXCTLQIEQ-UHFFFAOYSA-N,CHEMBL3653439,COCCOc1cnc(C(=O)Nc2cccc(C3(C(F)F)COCC(N)=N3)c2)cn1,O=C(Nc1cccc(C2COCC=N2)c1)c1cnccn1,5.92,1,0.0,2014,2014
TRAIN_00356,BNGSAVJVSSGHDC-YDZHTSKRSA-N,CHEMBL1164617,COc1cc(/C=N/Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc(Br)c1O,C(=NNc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)c1ccccc1,4.0,1,0.0,2010,2010
TRAIN_00357,BNIMFNDOLMOXBL-CCDWMCETSA-N,CHEMBL2408757,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC(C)(C)Oc2ccc(CC(C)(C)C#N)cc21,c1ccc(CCCCNC2CCOc3ccccc32)cc1,8.22,1,0.0,2013,2013
TRAIN_00358,BNJLRVQSIIJBQY-OYUWMTPXSA-N,CHEMBL1934286,CS(=O)(=O)c1ccc(-c2ccccc2[C@@H]2CNC[C@H]2C(=O)N2CCOC[C@@H]2c2ccccc2)cc1,O=C(C1CNCC1c1ccccc1-c1ccccc1)N1CCOCC1c1ccccc1,5.4,1,0.0,2012,2012
TRAIN_00359,BNJWMFYATZFMQM-SANMLTNESA-N,CHEMBL3354706,CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncc(C#N)c3)ccc1O2,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3cccnc3)cc12,7.96,2,0.56,2014,2014
TRAIN_00360,BNQCGJHFIWENNV-HJNYFJLDSA-N,CHEMBL1760732,CC(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cccc(Br)c3)[C@@H]2O)c1,O=S1(=O)CC(Cc2ccccc2)CC(NCc2ccccc2)C1,6.12,1,0.0,2011,2011
TRAIN_00361,BNTCTQFWBJMVDZ-UHFFFAOYSA-N,CHEMBL576628,COc1cccc(C2(c3ccccc3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1ccccc1,5.46,1,0.0,2010,2010
TRAIN_00362,BNTQUTZGHPRNDB-CBQOVEMMSA-N,CHEMBL1760730,CC(C)c1cccc(CN[C@H]2COC[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,c1ccc(CNC2COCC(Cc3ccccc3)C2)cc1,4.26,1,0.0,2011,2011
TRAIN_00363,BNTVCVCCNARYIP-URLMMPGGSA-N,CHEMBL252458,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)CCCC(C)C)cc(N2CCCC2=O)c1,O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1,6.68,3,0.42,2008,2008
TRAIN_00364,BNYUGOVGEXCJEV-AJQTZOPKSA-N,CHEMBL253866,CCOc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(-c2ccccc2C#N)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(-c2ccccc2)c1,6.8,1,0.0,2008,2008
TRAIN_00365,BOCRENYPEJKZOM-IEXUNWISSA-N,CHEMBL463864,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc2c1CCCO2)c1ccc(F)cc1,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cc2c(c(C(=O)NCc3ccccc3)c1)CCCO2,6.13,1,0.0,2009,2009
TRAIN_00366,BOEQYSIWEFHEJW-WBAQKLHDSA-N,CHEMBL288713,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,O=C(CCCc1ccccc1)Nc1ccccc1,8.47,1,0.0,2004,2004
TRAIN_00367,BOGVCEHXIZOGEN-AXOKKOEUSA-N,CHEMBL4107161,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1[C@]21N=C(N)N(C[C@H]2CCO2)C1=O,O=C1N(CC2CCO2)C=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,6.05,1,0.0,2015,2015
TRAIN_00368,BOGVCEHXIZOGEN-LTMJQADRSA-N,CHEMBL4108208,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1[C@]21N=C(N)N(CC2CCO2)C1=O,O=C1N(CC2CCO2)C=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,6.38,1,0.0,2015,2015
TRAIN_00369,BOGVCEHXIZOGEN-UHFFFAOYSA-N,CHEMBL3983940,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CC2CCO2)C1=O,O=C1N(CC2CCO2)C=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,7.78,1,0.0,2015,2015
TRAIN_00370,BOKNVVDKNIATDN-XZOQPEGZSA-N,CHEMBL1270263,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)CF)c2)CC1,c1ccc(CCCCNC2(c3ccccc3)CC2)cc1,6.54,1,0.0,2010,2010
TRAIN_00371,BOQSEBCICDMPCZ-UHFFFAOYSA-N,CHEMBL3656136,CN1OC2(N=C1N)c1cc(-c3cc(F)cc(Cl)c3)ccc1CC21CCc2ccccc2CC1,C1=NC2(ON1)c1cc(-c3ccccc3)ccc1CC21CCc2ccccc2CC1,7.95,1,0.0,2014,2014
TRAIN_00372,BOWMTWSMHYUISC-UKILVPOCSA-N,CHEMBL562290,C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C,O=C(NCCc1ccccc1)c1cc2c3c(ccn3CCS(=O)(=O)N2)c1,7.035,2,0.105,2009,2009
TRAIN_00373,BPAQPSPAKQECRH-SYAJIYQZSA-N,CHEMBL213301,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H]1CSCCCCSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1,O=C1CCSCCCCSCCNC(=O)CN1,4.7,1,0.0,2006,2006
TRAIN_00374,BPRUCSFYZLMIEE-AREMUKBSSA-N,CHEMBL394224,CN(c1cc2cc(n1)N(CC1CC1)CCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,O=C1CCc2cccc(c2)CCCCN(CC2CC2)c2cc(ccn2)CO1,5.22,1,0.0,2007,2007
TRAIN_00375,BQAAFVLWSABVAL-YYSPBGNDSA-N,CHEMBL499468,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N2CCCCS2(=O)=O)c1)c1ccccc1,O=C(NCc1ccccc1)c1cc(C(=O)NC(CCNC2CC2)Cc2ccccc2)cc(N2CCCCS2(=O)=O)c1,6.8,1,0.0,2009,2009
TRAIN_00376,BQDUISPSAOQZDJ-JOECNLHFSA-N,CHEMBL2152917,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(N)=N1,C1=NC2(N=C1)c1ccccc1CC21CCCCC1,8.375,4,2.055,2012,2014
TRAIN_00377,BQEOVNOSRGLHCK-UHFFFAOYSA-N,CHEMBL3672720,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CCC21CC1,C1=NC2(N=C1)c1cc(-c3cccnc3)ccc1CCC21CC1,7.52,1,0.0,2015,2015
TRAIN_00378,BQFHTVUWPJXLOW-VQTJNVASSA-N,CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,8.0,1,0.0,2014,2014
TRAIN_00379,BQIRXEYCAIXNTB-UHFFFAOYSA-N,CHEMBL3642609,Cc1ccc(NC(=O)COc2cccc(C3(C)CCSC(N)=N3)c2)cc1O,O=C(COc1cccc(C2CCSC=N2)c1)Nc1ccccc1,5.1,1,0.0,2013,2013
TRAIN_00380,BQOZRTKLLZQOLL-XZWHSSHBSA-N,CHEMBL401474,CC(C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1,7.21,5,0.86,2008,2008
TRAIN_00381,BQPQSYLPPXUPAF-WIOPSUGQSA-N,CHEMBL554281,C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(cn(CC)c3c1)CCS(=O)(=O)N2C,O=C(NCCc1ccccc1)c1cc2c3c(c[nH]c3c1)CCS(=O)(=O)N2,7.77,2,0.19,2009,2009
TRAIN_00382,BQUBZDBGLJUIQX-UHFFFAOYSA-N,CHEMBL3973057,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(C)C1=O,O=C1NC=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,8.27,1,0.0,2015,2015
TRAIN_00383,BQXTVXKBKBWXGX-UHFFFAOYSA-N,CHEMBL2059592,OC(CSc1ccccc1F)Cn1c2c(c3ccccc31)CCCC2,c1ccc(SCCCn2c3c(c4ccccc42)CCCC3)cc1,4.96,1,0.0,2012,2012
TRAIN_00384,BQYRVARYDSJDJF-NRFANRHFSA-N,CHEMBL3653443,Cc1c(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)oc2ccc(Br)cc12,O=C(Nc1cccc(C2COCC=N2)c1)c1cc2ccccc2o1,8.22,1,0.0,2014,2014
TRAIN_00385,BREAXXVTPIAXDB-MPSXMAJESA-N,CHEMBL3683863,N#Cc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(C(F)F)N=C(N)O[C@H]4C[C@H]43)c2)nc1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,4.92,1,0.0,2015,2015
TRAIN_00386,BREAXXVTPIAXDB-UYJYQFFCSA-N,CHEMBL3683866,N#Cc1ccc(C(=O)Nc2cc(F)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.56,1,0.0,2015,2015
TRAIN_00387,BRJABFAZOKDLSK-UHFFFAOYSA-N,CHEMBL210451,CC(C)(C)OC(=O)N1CCN(c2ccc(-c3ccccc3)cc2NC(=O)c2cc3ccccc3oc2=O)CC1,O=C(Nc1cc(-c2ccccc2)ccc1N1CCNCC1)c1cc2ccccc2oc1=O,5.0,1,0.0,2006,2006
TRAIN_00388,BRLBZXBEDCQHRA-UHFFFAOYSA-N,CHEMBL3656187,CCCCN1C(=O)C2(N=C1N)c1cc(C#N)ccc1CC21CCC(OC)CC1,O=C1NC=NC12c1ccccc1CC21CCCCC1,7.37,1,0.0,2014,2014
TRAIN_00389,BRMKKLHSPTYYSL-IVQNGODSSA-N,CHEMBL2437444,COc1cccc(-c2cccc([C@@H]3C[C@H]3[C@]3(C)CC(=O)N(C)C(N)=N3)c2)c1.O=C(O)C(F)(F)F,O=C1CC(C2CC2c2cccc(-c3ccccc3)c2)N=CN1,5.48,1,0.0,2013,2013
TRAIN_00390,BRTGXFZYUZGBIL-IBGZPJMESA-N,CHEMBL3645158,CSCCOc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,O=C(Nc1cccc(C2CCSC=N2)c1)c1cnccn1,6.75,1,0.0,2013,2013
TRAIN_00391,BRTNIWGKZCEXSN-AHLJTMJASA-N,CHEMBL3656216,CCN1C(=O)C2(N=C1N)c1cc(CCC(C)C)ccc1C[C@]21CC[C@@H](OC)CC1,O=C1NC=NC12c1ccccc1CC21CCCCC1,8.1,1,0.0,2014,2014
TRAIN_00392,BRVKSBDXLGNTGH-KBARZSOFSA-N,CHEMBL3688617,Cc1cc(C(F)F)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.21,1,0.0,2015,2015
TRAIN_00393,BRXHNDFMYDDAFF-UHFFFAOYSA-N,CHEMBL3653665,CC1=NC2(CCOc3ccc(NC(=O)c4ncc(Cl)cc4Cl)cc32)N=C1N,O=C(Nc1ccc2c(c1)C1(CCO2)N=CC=N1)c1ccccn1,6.25,1,0.0,2014,2014
TRAIN_00394,BSBBRLXXCIAXFD-UHFFFAOYSA-N,CHEMBL2178195,COc1ccc(-c2nsc(C)c2C(=O)/N=C(\N)NCc2cc(Cl)c(NC(=O)CNCc3ccccc3)c(Cl)c2)cc1,O=C(CNCc1ccccc1)Nc1ccc(CNC=NC(=O)c2csnc2-c2ccccc2)cc1,6.85,1,0.0,2012,2012
TRAIN_00395,BSGDWXRINLXVLM-UHFFFAOYSA-N,CHEMBL1164837,CCN1CCCC1CNC(=O)c1ccc2c(=O)n(Cc3cccc(Br)c3)c(=S)[nH]c2c1,O=C(NCC1CCCN1)c1ccc2c(=O)n(Cc3ccccc3)c(=S)[nH]c2c1,4.0,1,0.0,2010,2010
TRAIN_00396,BSJBZWVNDMOBNC-OVKDWURHSA-N,CHEMBL571433,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@@]1(c2cccc(C(C)(C)C)c2)CC[C@H](Nc2ccccn2)NC1,c1ccc(CCCCNC2(c3ccccc3)CCC(Nc3ccccn3)NC2)cc1,7.14,1,0.0,2009,2009
TRAIN_00397,BSKMMOMBNBKWTC-JTOILGAVSA-N,CHEMBL376072,CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1,O=C(NCCc1ccccc1)c1cccc(C(=O)NCc2ccccc2)c1,7.82,1,0.0,2004,2004
TRAIN_00398,BSLOJIAKFHBYMO-UHFFFAOYSA-N,CHEMBL3656131,CN1OC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CC21CCc2ccccc2CC1,C1=NC2(ON1)c1cc(-c3ccccc3)ccc1CC21CCc2ccccc2CC1,8.13,1,0.0,2014,2014
TRAIN_00399,BSPRSYCGMJBMNU-UHFFFAOYSA-N,CHEMBL397162,CC1(c2ccc(Cl)c(Cl)c2)CC(=O)NC(N)=N1,O=C1CC(c2ccccc2)N=CN1,4.095,2,0.005,2007,2007
TRAIN_00400,BSTQSBRVJGRBPC-HDVKRFLQSA-N,CHEMBL3972170,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,C1=NC2(N=C1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,8.28,1,0.0,2014,2014
TRAIN_00401,BTDYPINICWJPMW-UHFFFAOYSA-N,CHEMBL3938722,CC(C)N1C(=O)C2(NC1N)c1ccccc1CC21CCc2ccccc2CC1,O=C1NCNC12c1ccccc1CC21CCc2ccccc2CC1,6.25,1,0.0,2015,2015
TRAIN_00402,BTFSGRXNMSERHF-XULSNMAVSA-N,CHEMBL2031149,COCC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1C[C@]2(C[C@H](O)C2)Oc2ncc(CC(C)(C)C)cc21,c1ccc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc1,8.4,2,0.3,2012,2012
TRAIN_00403,BTLIREXMGMYALU-OJQMSQGESA-N,CHEMBL1082547,C[C@@H](NC(=O)c1cc(COC(=O)C(N)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,O=C(CCc1ccccc1)OCc1cccc(C(=O)NCc2ccccc2)c1,6.34,2,0.17,2010,2010
TRAIN_00404,BTQYJGMMVLMRIM-UHFFFAOYSA-N,CHEMBL3653657,CC1=NC2(CCOc3ccc(-c4cc(Cl)cc(Cl)c4)cc32)N=C1N,C1=NC2(CCOc3ccc(-c4ccccc4)cc32)N=C1,6.8,1,0.0,2014,2014
TRAIN_00405,BTRULLDBMGKWLY-UHFFFAOYSA-N,CHEMBL2177327,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccc(OC(F)(F)F)cc3)ccc1O2,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3ccccc3)cc12,5.365,2,0.065,2012,2012
TRAIN_00406,BTSCNDCMLRNJTB-KZNIJNHCSA-N,CHEMBL2181913,CCO[C@H](C)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,c1cc(CCCCNC2CC3(CCC3)Oc3ncccc32)cc(-c2nccs2)c1,7.775,2,0.025,2012,2012
TRAIN_00407,BTSVYYFWIQTHSO-LBFZIJHGSA-N,CHEMBL234555,CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)c1ccc(C(F)(F)F)cc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,O=C(CNC(=O)c1ccccc1)NC(CCNCc1ccccc1)Cc1ccccc1,7.28,1,0.0,2007,2007
TRAIN_00408,BUCFOFLBQLCAHZ-UHFFFAOYSA-N,CHEMBL3943420,COC1CCC2(CC1)Cc1ccc(OCCC3CC3)cc1C21N=C(N)N(C)C1=O,O=C1NC=NC12c1cc(OCCC3CC3)ccc1CC21CCCCC1,8.0,1,0.0,2015,2015
TRAIN_00409,BUEDFMDBDCERNC-SFHVURJKSA-N,CHEMBL3653425,COc1cc(Br)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)COCC(N)=N2)c1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,6.41,1,0.0,2014,2014
TRAIN_00410,BUFFAZGOMINRQK-IFXJQAMLSA-N,CHEMBL3287407,COc1cc2c(c(O)c1C)C(=O)[C@@]1(O)c3cccc(OC)c3OC[C@@H]1O2,O=C1c2ccccc2OC2COc3ccccc3C12,4.21,1,0.0,2014,2014
TRAIN_00411,BUGLZMXPINWJGT-BBEJJTJUSA-N,CHEMBL3688732,NC1=N[C@@](c2cc(NC(=O)c3ncc(Cl)cc3CF)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.75,1,0.0,2015,2015
TRAIN_00412,BUKQLTRSESWIRN-UHFFFAOYSA-N,CHEMBL1923752,Fc1ccc2nc(-c3cccc(-c4cn5ccccc5n4)c3)[nH]c2c1,c1cc(-c2cn3ccccc3n2)cc(-c2nc3ccccc3[nH]2)c1,7.46,1,0.0,2011,2011
TRAIN_00413,BUTWZYWHNIZHRN-AUSOSSAASA-N,CHEMBL3741055,C[C@@]1(c2cc(-c3cc(-c4ncc(Cl)cn4)no3)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1,O=S12=NCCCCN1C=NC(c1cccc(-c3cc(-c4ncccn4)no3)c1)C2,7.92,1,0.0,2015,2015
TRAIN_00414,BUTWZYWHNIZHRN-VTLMBFNKSA-N,CHEMBL3741282,C[C@@]1(c2cc(-c3cc(-c4ncc(Cl)cn4)no3)ccc2F)C[S@]2(=O)=NCCCCN2C(N)=N1,O=S12=NCCCCN1C=NC(c1cccc(-c3cc(-c4ncccn4)no3)c1)C2,8.02,1,0.0,2015,2015
TRAIN_00415,BVBQXGDSJPQNKF-PCUPTAKISA-N,CHEMBL1934295,O=C([C@@H]1CNC[C@]12CCCc1nc(Cl)ccc12)N1CC[C@@H](c2ccccc2)C[C@H]1C1CCCCC1,O=C(C1CNCC12CCCc1ncccc12)N1CCC(c2ccccc2)CC1C1CCCCC1,6.89,2,0.65,2012,2012
TRAIN_00416,BVHNKBRBVUXFFK-HBVUFABXSA-N,CHEMBL3639827,NC1=N[C@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)[C@@H]2C[C@@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cc[nH]n1,4.58,1,0.0,2015,2015
TRAIN_00417,BVHNKBRBVUXFFK-IGCJTQIZSA-N,CHEMBL3683867,NC1=N[C@@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)(C(F)F)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cc[nH]n1,8.01,1,0.0,2015,2015
TRAIN_00418,BVIMFRJFUFNRFW-BVSLBCMMSA-N,CHEMBL3357670,C[C@]12CCCO[C@@H]1[C@]1(CSC(N)=N1)c1cc(-c3cccc(C#N)c3)ccc1O2,C1=NC2(CS1)c1cc(-c3ccccc3)ccc1OC1CCCOC12,7.12,2,0.27,2014,2014
TRAIN_00419,BVVCBZSERKSMIE-UHFFFAOYSA-N,CHEMBL1762683,Oc1cc(-c2ccccc2)c(O)cc1-c1ccccc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,4.8,1,0.0,2011,2011
TRAIN_00420,BVZZQNZVAJXFFB-UHFFFAOYSA-N,CHEMBL269943,CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCc2ccc(F)c(F)c2F)cc1,O=C(Cn1c(-c2ccccc2)ccc1-c1ccccc1)N=CNCc1ccccc1,6.69,1,0.0,2008,2008
TRAIN_00421,BWAPWBLINFCSAX-ZZHXQKOKSA-N,CHEMBL210414,CC(C)CNC(=O)[C@H](C)NC[C@H](Cc1ccccc1)NC(=O)c1cc(CCC2C[C@@H]2C)cc(N(C)S(C)(=O)=O)c1,O=C(NCCc1ccccc1)c1cccc(CCC2CC2)c1,7.7,1,0.0,2006,2006
TRAIN_00422,BWHXRUGMGCQMEW-GQNMWPQZSA-N,CHEMBL3683890,C#CCOc1ccc(C(=O)Nc2cc(F)c(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)nc1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,8.22,1,0.0,2015,2015
