compound_id,inchikey,molecule_chembl_ids,canonical_smiles,murcko_scaffold,n_measurements,pIC50_iqr,document_year_min,document_year_max,scaffold_novel
EXT_00916,NLPJNTRVQWYDNT-RVNHIENGSA-N,CHEMBL5808859,C#C[C@H](CC)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,2,0.43,2021,2021,1
EXT_00917,NLVIIJJOYFABNC-UHFFFAOYSA-N,CHEMBL5775907,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21NC(=S)N(Cc2ncco2)C1=O,O=C1N(Cc2ncco2)C(=S)NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_00918,NMGJMZGFSOPENJ-ZTCOLXNVSA-N,CHEMBL5763992,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(C#Cc3ccc(C#N)cc3)ccc1F)N=C(N)S2,C(#Cc1cccc(C2N=CSC3CC32)c1)c1ccccc1,1,0.0,2021,2021,1
EXT_00921,NNXXSMMVPWTXHI-JLUYBFTRSA-N,CHEMBL5974574,CC#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(N)=O)C[C@H]43)c2)cn1,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00922,NOMDCXSGYIRJLU-BRJLIKDPSA-N,CHEMBL5278976,COc1nc(N)nc(Nc2ccccc2)c1/N=C/Cc1ccc(C(F)(F)F)cc1,C(Cc1ccccc1)=Nc1cncnc1Nc1ccccc1,1,0.0,2020,2020,1
EXT_00924,NPCWVGZQSDZVHW-UHFFFAOYSA-N,CHEMBL4532096,Clc1ccc2nc(-c3cccc(N4CCc5ccccc5C4)n3)[nH]c2c1,c1cc(-c2nc3ccccc3[nH]2)nc(N2CCc3ccccc3C2)c1,1,0.0,2019,2019,1
EXT_00925,NPIPNWVXYISVFC-PNQUVVCRSA-N,CHEMBL5268805,O=c1c(/C=N/Nc2ccc(C(F)(F)F)cc2)coc2cc3oc(-c4cccc(Cl)c4)cc3cc12,O=c1c(C=NNc2ccccc2)coc2cc3oc(-c4ccccc4)cc3cc12,1,0.0,2021,2021,1
EXT_00926,NQBDQXKOFMTXFA-UHFFFAOYSA-N,CHEMBL1348834,Clc1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,c1ccc(CNC2CCN(Cc3ccccc3)CC2)cc1,1,0.0,2019,2019,1
EXT_00927,NQNYJWRRSKILGT-NHTJXEOOSA-N,CHEMBL5079271,C[C@H]1SC(N)=N[C@](C)(c2cc(NC(=O)c3cc4c(cn3)CCCO4)ccc2F)[C@H]1F,O=C(Nc1cccc(C2CCSC=N2)c1)c1cc2c(cn1)CCCO2,2,0.105,2021,2021,1
EXT_00928,NRIZDKUKBXCEHA-ZEFBVRSKSA-N,CHEMBL5741957,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5[C@H]6COC[C@@H]5COC6)C[C@H]43)c2)cn1,O=C(N1C2COCC1COC2)C12CC1C(c1cccc(C=Cc3cnccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00929,NRRKBVGECLBIFF-UHFFFAOYSA-N,CHEMBL4443833,COc1cccc(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)c1OC,O=C1NC=NC1(c1ccccc1)c1cccc(-c2ccccc2)c1,1,0.0,2019,2019,1
EXT_00930,NSGTWWITSMDGNM-HVMJPGQCSA-N,CHEMBL5987772,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC(F)(F)C(F)F)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,2,0.31,2021,2021,1
EXT_00931,NSHASKBILXHBTO-ODLFYWEKSA-N,CHEMBL6134104,O=C1S/C(=C\c2ccccc2)C(=O)N1CNc1nc(-c2cc(Cl)cs2)c(Nc2ccccc2)s1,O=C1SC(=Cc2ccccc2)C(=O)N1CNc1nc(-c2cccs2)c(Nc2ccccc2)s1,1,0.0,2025,2025,1
EXT_00932,NUBQUFYKLJMNAI-NRFANRHFSA-N,CHEMBL5801008,CC#Cc1ccc2sc3ccc([C@]4(C)CC(=O)N(C)C(=N)N4)cc3c2c1,N=C1NC(=O)CC(c2ccc3sc4ccccc4c3c2)N1,2,0.0,2020,2020,1
EXT_00933,NUPDMUKKVYYVHE-HZPDHXFCSA-N,CHEMBL4174699,C[C@]1(c2cc(NC(=O)c3cnc(OC(F)(F)C(F)(F)F)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,O=C(Nc1cccc(C2COCC=N2)c1)c1cnccn1,2,0.105,2018,2018,0
EXT_00934,NUQAAASQOFLUMN-RNAGXQGASA-N,CHEMBL5878517,C[C@@]1(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,C(=Cc1ccccn1)c1cccc(C2COCC=N2)c1,2,0.515,2021,2021,1
EXT_00935,NURKHPHCXJUBHN-DLPLYFIVSA-N,CHEMBL4577527,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(C(F)F)C[C@@H]34)c2)cn1,O=C(Nc1cccc(C2N=CSC3CC32)c1)c1cnccn1,2,0.24,2020,2020,1
EXT_00936,NVANWUIOWBFDEC-UHFFFAOYSA-N,CHEMBL4849009,CN(CCC=C1c2ccccc2-c2ccccc21)C(CCO)C(=O)NCc1ccc(Cl)cc1,O=C(CNCCC=C1c2ccccc2-c2ccccc21)NCc1ccccc1,1,0.0,2023,2023,1
EXT_00937,NVFWJNBYTAVRTH-UFEHXVDGSA-N,CHEMBL6013486,COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(Br)cn3)ccc1F)N=C(N)S2,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00938,NVHQEYWZRHMTHG-NFIKYYAXSA-N,CHEMBL6053650,NC1=N[C@@]2(c3cc(/C=C(\F)c4cnc(Cl)cn4)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,C(=Cc1cnccn1)c1cccc(C23CN(c4ncccn4)CC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_00939,NVNVYXHMZVSSEQ-WUXFZBHOSA-N,CHEMBL6011926,NC1=N[C@@]2(c3cc(/C=C(\F)c4ncc(C(F)(F)F)cc4Cl)ccc3F)CO[C@H](C(F)(F)F)[C@H]2CS1,C(=Cc1ccccn1)c1cccc(C23COCC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_00940,NVOFJZVDBJHVHB-GHOSXJJBSA-N,CHEMBL4175758,C[C@@]1(c2cc(N/C=C/c3ccc(C#N)cn3)ccc2F)COCC(N)=N1,C(=Cc1ccccn1)Nc1cccc(C2COCC=N2)c1,2,0.485,2018,2018,1
EXT_00941,NVQKXQGFGOGJDU-UHFFFAOYSA-N,CHEMBL5903903,Cc1cc(C2(c3cnn(C)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,O=C1NC=NC1(c1ccccc1)c1cn[nH]c1,2,0.0,2021,2021,1
EXT_00942,NWIYSYRPQNHSKZ-QKQHWZHFSA-N,CHEMBL5898968,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCC4CC(F)(F)C4)cn3)ccc1F)N=C(N)S2,C(=Cc1cnc(OCC2CCC2)cn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00943,NXBNDZMYICANRC-MHPWGYBPSA-N,CHEMBL5951128,CN(C)[C@@H]1CCN(C(=O)[C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)C1,O=C(N1CCCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00944,NXESIIQMMYSKJZ-UHFFFAOYSA-N,CHEMBL5953243,Cc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC(F)F,O=C1NC=NC1(c1ccccc1)c1cccc(-c2cccnc2)c1,2,0.0,2021,2021,0
EXT_00945,NXQAJOXTJCKILO-SFHVURJKSA-N,CHEMBL4446937,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2nnnc2C(N)=N1,O=C(Nc1cccc(C2Cn3nnnc3C=N2)c1)c1ccccn1,2,0.515,2019,2019,1
EXT_00949,NYVDAVLLNYHSII-JHHPEZKVSA-N,CHEMBL6020703,C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,O=S1(=O)CC=NC(c2cncc(C=Cc3cnccn3)c2)C1,2,0.075,2021,2021,1
EXT_00950,NYWJEMJBELWPQQ-CRAIPNDOSA-N,CHEMBL4469173,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)C[C@H]1C(F)(F)F,O=C(Nc1cccc(C2CCC=N2)c1)c1ccccn1,1,0.0,2019,2019,1
EXT_00951,NYZZLTLFKINVOG-KGGGBHMPSA-N,CHEMBL5924802,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)C(C)(C)S(=O)(=O)C3(F)F)c2)cn1,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,2,0.88,2021,2021,1
EXT_00952,NZJNFVRPSDCMNG-CTYAKMLPSA-N,CHEMBL6151669,CN(Cc1ccccc1)Cc1ccc(/C=C2/Cc3ccc(OCCCCCN4CCN(C(c5ccc(F)cc5)c5ccc(F)cc5)CC4)cc3C2=O)cc1,O=C1C(=Cc2ccc(CNCc3ccccc3)cc2)Cc2ccc(OCCCCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)cc21,1,0.0,2024,2024,0
EXT_00953,NZRZQNUNKUYLQK-JARJPIKVSA-N,CHEMBL6016750,Cc1csc(COc2cnc(/C(F)=C/c3cc(F)c(F)c([C@]4(C)CS(=O)(=O)N(C)C(N)=N4)c3)cn2)n1,O=S1(=O)CC(c2cccc(C=Cc3cnc(OCc4nccs4)cn3)c2)N=CN1,2,0.685,2021,2021,1
EXT_00954,OAAKEEGMIOQHKM-UHFFFAOYSA-N,CHEMBL5887150,COC1CCC2(CC1)Cc1ccc(N3CCCC3)cc1C21N=C(SC)N(C)C1=O,O=C1NC=NC12c1cc(N3CCCC3)ccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_00955,OAGDEHOMTUDPHF-XVNBXDOJSA-N,CHEMBL5286535,COc1cc(/C=C/c2nnc(-c3ccc(F)cc3F)o2)ccc1O,C(=Cc1nnc(-c2ccccc2)o1)c1ccccc1,1,0.0,2021,2021,1
EXT_00956,OAMVBCLGYRGDKB-BTSUEJIHSA-N,CHEMBL4166588,Cl.Nc1ncnc2c1ncn2CCNCC/N=C/c1ccc(O)cc1O,C(=NCCNCCn1cnc2cncnc21)c1ccccc1,2,0.0,2018,2018,1
EXT_00957,OBBHGUFQORPJJT-JHRSTNGLSA-N,CHEMBL5860833,COC[C@]12CC1[C@@](C)(c1cc(C#Cc3ncc(C#N)cc3C)ccc1F)N=C(N)S2,C(#Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2021,2021,1
EXT_00958,OBIFLVXHXRJOKM-FQRJWFRCSA-N,CHEMBL4740797,COC[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2,C(=Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,2,0.105,2019,2020,1
EXT_00959,OBLWDHIBZWAGSY-FQEVSTJZSA-N,CHEMBL4557890,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2cncc2C(N)=N1,O=C(Nc1cccc(C2Cn3cncc3C=N2)c1)c1ccccn1,2,0.33,2019,2019,1
EXT_00960,OBQVSGQQXIVESB-RXATWSHQSA-N,CHEMBL5985565,CN1C(NC(=O)OC(C)(C)C)=N[C@](C)(c2cc(/C=C(\F)c3ccc(Cl)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3ccccn3)c2)N=CN1,2,0.45,2021,2021,1
EXT_00961,OBVOAGZBBSFJLL-JXOCDECTSA-N,CHEMBL5809970,C[C@]1(c2cc(/C=C(\F)c3ccc(Br)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,O=C(N1CCOCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00962,OCAZWKJIRZTXCJ-UHFFFAOYSA-N,CHEMBL5559245,COc1cc2ncnc(N3CCN(Cc4ccc(Cl)cc4)CC3)c2cc1OC,c1ccc(CN2CCN(c3ncnc4ccccc34)CC2)cc1,1,0.0,2024,2024,1
EXT_00963,OCEVYHBEVRPQEN-TYCQWZJGSA-N,CHEMBL4464845,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C)N=C(N)[C@]3(C)CC[C@H]2S3(=O)=O)c1,O=C(Nc1cccc(C2N=CC3CCC2S3(=O)=O)c1)c1ccccn1,2,0.0,2019,2019,1
EXT_00964,OCOWEWOMRYUXLY-NZEFLHGSSA-N,CHEMBL6047280,NC1=N[C@@]2(c3cc(/C=C(\F)c4cnc(OCC(F)F)cn4)ccc3F)CN(c3ncc(F)cn3)C[C@H]2CS1,C(=Cc1cnccn1)c1cccc(C23CN(c4ncccn4)CC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_00965,ODLQERWQIVNEAG-UHFFFAOYSA-N,CHEMBL5882638,Cc1cc(C2(c3cccc(C4CNC4)c3)N=C(N)N(C)C2=O)ccc1OC(F)CF,O=C1NC=NC1(c1ccccc1)c1cccc(C2CNC2)c1,1,0.0,2021,2021,1
EXT_00966,ODOHXZJJGIWTBG-IWOBCLMRSA-N,CHEMBL4857065,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)[C@@H](C)Nc1ccc(C)cc1,O=C(CCc1cccs1)NCCCNc1ccccc1,1,0.0,2021,2021,1
EXT_00967,OEEHPGXMFVJORU-QHVUTBCBSA-N,CHEMBL5853374,C[C@@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)CCSC(N)=N1,C(=Cc1ccccn1)c1cccc(C2CCSC=N2)c1,1,0.0,2021,2021,0
EXT_00968,OEYJVEUIZHKKDD-UHFFFAOYSA-N,CHEMBL5290942,N=C(Nc1cnc(F)c(F)c1)Nc1cnc(F)c(F)c1,N=C(Nc1cccnc1)Nc1cccnc1,1,0.0,2022,2022,1
EXT_00969,OEZZKNFURPODDF-UHFFFAOYSA-N,CHEMBL5769411,Cc1cc(Cl)cnc1C(=O)Nc1cccc(C2(CF)COCC(N)=N2)n1,O=C(Nc1cccc(C2COCC=N2)n1)c1ccccn1,1,0.0,2018,2018,0
EXT_00970,OFFBONOGRKDWBS-UHFFFAOYSA-N,CHEMBL5930153,COC1CCC2(CC1)Oc1ccc(OCC3CC3)cc1C21NC(=S)N(C)C1=O,O=C1NC(=S)NC12c1cc(OCC3CC3)ccc1OC21CCCCC1,1,0.0,2019,2019,1
EXT_00971,OFJKNMUHPYXMPH-SFHVURJKSA-N,CHEMBL5186842,C[C@@]1(c2cc(-c3ccc(Cl)cn3)ccc2F)CCC2(CC2)C(N)=N1,C1=NC(c2cccc(-c3ccccn3)c2)CCC12CC2,1,0.0,2022,2022,1
EXT_00972,OFMNRFWBSOZHFP-CMMCLEBZSA-N,CHEMBL6028428,C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)[C@@]4(CF)CC[C@@H]3S4(=O)=O)c2)cn1,O=S1(=O)C2C=NC(c3cccc(C=Cc4cnccn4)c3)C1CC2,2,0.325,2021,2021,1
EXT_00973,OGHBHMLRBZGPMV-PNQUVVCRSA-N,CHEMBL5273380,O=c1c(/C=N/Nc2ccc(C(F)(F)F)cc2)coc2c1ccc1oc(-c3cccc(F)c3)cc12,O=c1c(C=NNc2ccccc2)coc2c1ccc1oc(-c3ccccc3)cc12,1,0.0,2021,2021,1
EXT_00974,OGMDVMWMCVEIDI-UHFFFAOYSA-N,CHEMBL4779999,Brc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,1,0.0,2019,2019,1
EXT_00975,OGMLLMSNOCGCTB-DYWQXGHASA-N,CHEMBL5981001,CC1(C)C(N)=N[C@@]2(c3cc(/C=C(\F)c4ccc(C#N)cn4)ccc3F)CO[C@H]2S1(=O)=O,O=S1(=O)CC=NC2(c3cccc(C=Cc4ccccn4)c3)COC21,2,0.615,2021,2021,1
EXT_00976,OHAWVJXKTIRSLX-XQYXPFIPSA-N,CHEMBL5798935,Cc1cnc([C@]23C[C@H]2[C@@](C)(c2cc(/C=C(\F)c4ccc(C#N)cn4)ccc2F)N=C(N)S3)o1,C(=Cc1ccccn1)c1cccc(C2N=CSC3(c4ncco4)CC23)c1,1,0.0,2019,2019,1
EXT_00977,OHCQZOYURJKSAS-NIAMQAJOSA-N,CHEMBL5960361,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(Oc4ccccc4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(Oc4ccccc4)cn3)c2)C1,2,0.36,2021,2021,1
EXT_00978,OHEKMGYANKEYGO-UHFFFAOYSA-N,CHEMBL4434956,Cc1ccc(F)cc1-c1cccc(C2(c3ccccc3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1cccc(-c2ccccc2)c1,1,0.0,2019,2019,1
EXT_00979,OISXFDYMIVVSMD-YYYFVPBLSA-N,CHEMBL5853121,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ncc4c(n3)OCCO4)ccc1F)N=C(N)S2,C(=Cc1ncc2c(n1)OCCO2)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00980,OJCUHOMXXINHDN-ZKRXJUSPSA-N,CHEMBL4216181,C=C1C[C@H]2[C@]3(C)CCC(=O)C(C)(C)[C@@H]3C(=O)[C@@H](O)[C@]2(C)[C@H]2C(=O)O[C@@H](C)C(=O)[C@]12C,C=C1CC2C3CCC(=O)CC3C(=O)CC2C2C(=O)OCC(=O)C12,1,0.0,2018,2018,1
EXT_00981,OJODVAHCAIUCKZ-UHFFFAOYSA-N,CHEMBL4455013,COc1ccc(CNC(=O)C2CCN(C(=O)c3ccccc3)CC2)cc1OC,O=C(NCc1ccccc1)C1CCN(C(=O)c2ccccc2)CC1,1,0.0,2019,2019,1
EXT_00982,OKCROLBQEYZDEH-GVYKSHRCSA-N,CHEMBL5915228,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H]4CCCC[C@H]4C3)C[C@H]21,O=C(N1CCC2CCCCC2C1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00983,OKEASALJUMYWFO-UHFFFAOYSA-N,CHEMBL4744191,COc1cccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c1OC,c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,1,0.0,2019,2019,1
EXT_00984,OKEXMHVVTSDPOF-UHFFFAOYSA-N,CHEMBL4550145,COc1ccc(OC)c(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)c1,O=C1NC=NC1(c1ccccc1)c1cccc(-c2ccccc2)c1,1,0.0,2019,2019,1
EXT_00985,OKPCKVKUYLJLOU-RWUQKKDJSA-N,CHEMBL5836759,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCCC(c4ccccc4)C3)C[C@H]21,O=C(N1CCCC(c2ccccc2)C1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00986,OKRLXROZFLVKOV-BIZUNTBRSA-N,CHEMBL5273082,O=[N+]([O-])c1ccc(-n2cc(COc3ccc(/C=N/Nc4nnc(-c5ccccc5)c(-c5ccccc5)n4)cc3)nn2)cc1,C(=NNc1nnc(-c2ccccc2)c(-c2ccccc2)n1)c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,1,0.0,2022,2022,1
EXT_00988,OLHBPOQSQJYBCL-UHFFFAOYSA-N,CHEMBL5277231,CC12CC(c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O)CC3c4ccc(O)cc4OC31C2,c1ccc2c(c1)OC13CC1CC(c1ccc(-c4cc5ccccc5o4)cc1)CC23,1,0.0,2021,2021,1
EXT_00989,OLKWRTZAQAQQMO-UHFFFAOYSA-N,CHEMBL6046308,Cc1cc(C)cc(C2(c3cc(F)cc(F)c3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_00990,OLVSRIFVQCSRTD-UHFFFAOYSA-N,CHEMBL5756387,Cc1cc(Cl)cnc1C(=O)Nc1cc(C2(CF)COCC(N)=N2)ccn1,O=C(Nc1cc(C2COCC=N2)ccn1)c1ccccn1,1,0.0,2018,2018,0
EXT_00991,OMAYMEQRZUWECE-FYJGNVAPSA-N,CHEMBL5284749,COc1nc(N)nc(Nc2ccccc2)c1/N=C/Cc1ccccc1,C(Cc1ccccc1)=Nc1cncnc1Nc1ccccc1,1,0.0,2020,2020,1
EXT_00992,OMCLEUFICTWJAY-UHFFFAOYSA-N,CHEMBL4789620,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,O=C(CC1CCc2cc(OCc3ccccc3)ccc2O1)NCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,1,0.0,2020,2020,1
EXT_00993,OMEMOIMHKXXIAX-AGILITTLSA-N,CHEMBL5752626,NC1=N[C@](CF)(c2cc(C#Cc3ccc(OCc4ncco4)cn3)ccc2F)[C@@H]2C[C@]2(CF)S1,C(#Cc1ccc(OCc2ncco2)cn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2021,2021,1
EXT_00994,OMFMXSKYXSWDPM-FKSQQWJUSA-N,CHEMBL5985225,COCCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N(C)C)C[C@H]43)c2)cn1,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00995,OMRBGNNPYNAVLS-GWSKSGCMSA-N,CHEMBL5875671,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NCC(F)F)C[C@H]43)c2)cn1,C(=Cc1cnccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00996,ONKRKKQEVGYQDK-PJQXDXOGSA-N,CHEMBL5976062,CC1=N[C@@]2(C[C@@H]([C@@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,C1=NC2(CC(C3CCCOC3)Oc3ccccc32)N=C1,1,0.0,2018,2018,0
EXT_00997,ONKRKKQEVGYQDK-RGYTYGDFSA-N,CHEMBL5843313,CC1=N[C@]2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,C1=NC2(CC(C3CCCOC3)Oc3ccccc32)N=C1,1,0.0,2018,2018,0
EXT_00998,ONKRKKQEVGYQDK-UXEPBGEESA-N,CHEMBL5789200,CC1=N[C@]2(C[C@H]([C@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,C1=NC2(CC(C3CCCOC3)Oc3ccccc32)N=C1,1,0.0,2018,2018,0
EXT_00999,ONKRKKQEVGYQDK-XNJJOIOASA-N,CHEMBL6038361,CC1=N[C@]2(C[C@@H]([C@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,C1=NC2(CC(C3CCCOC3)Oc3ccccc32)N=C1,1,0.0,2018,2018,0
EXT_01000,ONKRKKQEVGYQDK-XQAQDONZSA-N,CHEMBL5956155,CC1=N[C@]2(C[C@@H]([C@@H]3CCCOC3)Oc3ccc(Br)cc32)N=C1N,C1=NC2(CC(C3CCCOC3)Oc3ccccc32)N=C1,1,0.0,2018,2018,0
EXT_01001,OOHXZINQBNNEIN-NFVVUBBGSA-N,CHEMBL4573117,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[S@@](=O)(=NCC(F)(F)F)N(C)C(N)=N2)c1,N=S1(=O)CC(c2cccc(NC(=O)c3ccccn3)c2)N=CN1,1,0.0,2019,2019,1
EXT_01002,OOHXZINQBNNEIN-NVXHTHCOSA-N,CHEMBL4740455,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)C[S@](=O)(=NCC(F)(F)F)N(C)C(N)=N2)c1,N=S1(=O)CC(c2cccc(NC(=O)c3ccccn3)c2)N=CN1,1,0.0,2020,2020,1
EXT_01003,OOLWSXXSHVERMM-HAJRAODLSA-N,CHEMBL5972270,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC(F)(F)CC3)C[C@H]21,O=C(N1CCCCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_01004,OPVCOJWLDNFGIU-UHFFFAOYSA-N,CHEMBL6033166,CNCc1cccc(C2(c3ccc(OC(F)CF)c(C)c3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_01005,OPXWNGUVFVQSQT-LKXBDJSQSA-N,CHEMBL6028245,COC(CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ccc(C#N)cn3)ccc1F)N=C(N)S2)OC,C(=Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_01006,OQLQVZYNLHFGOD-ICCSCMJLSA-N,CHEMBL4788256,COC[C@]12C[C@H]1[C@@](CF)(c1cc(/C=C/c3ccc(Cl)cn3)ccc1F)N=C(N)S2,C(=Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,2,0.185,2020,2020,1
EXT_01007,OQRJEPHXVKXXKZ-UHFFFAOYSA-N,CHEMBL5557978,CC1c2cc(Oc3ccccc3)ccc2N=C(N)N1CCCC(=O)N(Cc1ccnn1C)C1CCCCC1,O=C(CCCN1C=Nc2ccc(Oc3ccccc3)cc2C1)N(Cc1ccn[nH]1)C1CCCCC1,2,0.215,2024,2024,1
EXT_01008,OQRSXZZTAADKFM-RTBURBONSA-N,CHEMBL4160644,C[C@]1(c2cc(NC(=O)c3cnc(N4CCC4)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,O=C(Nc1cccc(C2COCC=N2)c1)c1cnc(N2CCC2)cn1,2,0.3,2018,2018,1
